char_id,char,alphabet,font_face,font_size,font_version,width
51,3,russian,Wingdings,12,i,21
52,4,russian,Wingdings,12,i,25
53,5,russian,Wingdings,12,i,17
54,6,russian,Wingdings,12,i,19
55,7,russian,Wingdings,12,i,28
56,8,russian,Wingdings,12,i,26
57,9,russian,Wingdings,12,i,27
33,!,russian,Wingdings,12,i,30
34,"""",russian,Wingdings,12,i,31
35,#,russian,Wingdings,12,i,32
36,$,russian,Wingdings,12,i,35
37,%,russian,Wingdings,12,i,21
38,&,russian,Wingdings,12,i,33
39,',russian,Wingdings,12,i,14
40,(,russian,Wingdings,12,i,29
41,),russian,Wingdings,12,i,24
42,*,russian,Wingdings,12,i,31
43,+,russian,Wingdings,12,i,31
44,",",russian,Wingdings,12,i,31
45,-,russian,Wingdings,12,i,31
46,.,russian,Wingdings,12,i,38
47,/,russian,Wingdings,12,i,38
58,:,russian,Wingdings,12,i,26
59,;,russian,Wingdings,12,i,22
60,<,russian,Wingdings,12,i,25
61,=,russian,Wingdings,12,i,25
62,>,russian,Wingdings,12,i,24
63,?,russian,Wingdings,12,i,26
64,@,russian,Wingdings,12,i,22
91,[,russian,Wingdings,12,i,24
92,\,russian,Wingdings,12,i,24
93,],russian,Wingdings,12,i,23
94,^,russian,Wingdings,12,i,31
95,_,russian,Wingdings,12,i,29
96,`,russian,Wingdings,12,i,28
123,{,russian,Wingdings,12,i,23
124,|,russian,Wingdings,12,i,23
125,},russian,Wingdings,12,i,19
126,~,russian,Wingdings,12,i,19
32, ,russian,Wingdings,12,i,24
913,Α,greek,Wingdings,12,i,17
914,Β,greek,Wingdings,12,i,17
915,Γ,greek,Wingdings,12,i,17
916,Δ,greek,Wingdings,12,i,17
917,Ε,greek,Wingdings,12,i,17
918,Ζ,greek,Wingdings,12,i,17
919,Η,greek,Wingdings,12,i,17
920,Θ,greek,Wingdings,12,i,17
921,Ι,greek,Wingdings,12,i,17
922,Κ,greek,Wingdings,12,i,17
923,Λ,greek,Wingdings,12,i,17
924,Μ,greek,Wingdings,12,i,17
925,Ν,greek,Wingdings,12,i,17
926,Ξ,greek,Wingdings,12,i,17
927,Ο,greek,Wingdings,12,i,17
928,Π,greek,Wingdings,12,i,17
929,Ρ,greek,Wingdings,12,i,17
931,Σ,greek,Wingdings,12,i,17
932,Τ,greek,Wingdings,12,i,17
933,Υ,greek,Wingdings,12,i,17
934,Φ,greek,Wingdings,12,i,17
935,Χ,greek,Wingdings,12,i,17
936,Ψ,greek,Wingdings,12,i,17
937,Ω,greek,Wingdings,12,i,17
945,α,greek,Wingdings,12,i,17
946,β,greek,Wingdings,12,i,17
947,γ,greek,Wingdings,12,i,17
948,δ,greek,Wingdings,12,i,17
949,ε,greek,Wingdings,12,i,17
950,ζ,greek,Wingdings,12,i,17
951,η,greek,Wingdings,12,i,17
952,θ,greek,Wingdings,12,i,17
953,ι,greek,Wingdings,12,i,17
954,κ,greek,Wingdings,12,i,17
955,λ,greek,Wingdings,12,i,17
956,μ,greek,Wingdings,12,i,17
957,ν,greek,Wingdings,12,i,17
958,ξ,greek,Wingdings,12,i,17
959,ο,greek,Wingdings,12,i,17
960,π,greek,Wingdings,12,i,17
961,ρ,greek,Wingdings,12,i,17
962,ς,greek,Wingdings,12,i,17
963,σ,greek,Wingdings,12,i,17
964,τ,greek,Wingdings,12,i,17
965,υ,greek,Wingdings,12,i,17
966,φ,greek,Wingdings,12,i,17
967,χ,greek,Wingdings,12,i,17
968,ψ,greek,Wingdings,12,i,17
969,ω,greek,Wingdings,12,i,17
12353,ぁ,japanese_hiragana,Wingdings,12,i,17
12354,あ,japanese_hiragana,Wingdings,12,i,17
12355,ぃ,japanese_hiragana,Wingdings,12,i,17
12356,い,japanese_hiragana,Wingdings,12,i,17
12357,ぅ,japanese_hiragana,Wingdings,12,i,17
12358,う,japanese_hiragana,Wingdings,12,i,17
12359,ぇ,japanese_hiragana,Wingdings,12,i,17
12360,え,japanese_hiragana,Wingdings,12,i,17
12361,ぉ,japanese_hiragana,Wingdings,12,i,17
12362,お,japanese_hiragana,Wingdings,12,i,17
12363,か,japanese_hiragana,Wingdings,12,i,17
12364,が,japanese_hiragana,Wingdings,12,i,17
12365,き,japanese_hiragana,Wingdings,12,i,17
12366,ぎ,japanese_hiragana,Wingdings,12,i,17
12367,く,japanese_hiragana,Wingdings,12,i,17
12368,ぐ,japanese_hiragana,Wingdings,12,i,17
12369,け,japanese_hiragana,Wingdings,12,i,17
12370,げ,japanese_hiragana,Wingdings,12,i,17
12371,こ,japanese_hiragana,Wingdings,12,i,17
12372,ご,japanese_hiragana,Wingdings,12,i,17
12373,さ,japanese_hiragana,Wingdings,12,i,17
12374,ざ,japanese_hiragana,Wingdings,12,i,17
12375,し,japanese_hiragana,Wingdings,12,i,17
12376,じ,japanese_hiragana,Wingdings,12,i,17
12377,す,japanese_hiragana,Wingdings,12,i,17
12378,ず,japanese_hiragana,Wingdings,12,i,17
12379,せ,japanese_hiragana,Wingdings,12,i,17
12380,ぜ,japanese_hiragana,Wingdings,12,i,17
12381,そ,japanese_hiragana,Wingdings,12,i,17
12382,ぞ,japanese_hiragana,Wingdings,12,i,17
12383,た,japanese_hiragana,Wingdings,12,i,17
12384,だ,japanese_hiragana,Wingdings,12,i,17
12385,ち,japanese_hiragana,Wingdings,12,i,17
12386,ぢ,japanese_hiragana,Wingdings,12,i,17
12387,っ,japanese_hiragana,Wingdings,12,i,17
12388,つ,japanese_hiragana,Wingdings,12,i,17
12389,づ,japanese_hiragana,Wingdings,12,i,17
12390,て,japanese_hiragana,Wingdings,12,i,17
12391,で,japanese_hiragana,Wingdings,12,i,17
12392,と,japanese_hiragana,Wingdings,12,i,17
12393,ど,japanese_hiragana,Wingdings,12,i,17
12394,な,japanese_hiragana,Wingdings,12,i,17
12395,に,japanese_hiragana,Wingdings,12,i,17
12396,ぬ,japanese_hiragana,Wingdings,12,i,17
12397,ね,japanese_hiragana,Wingdings,12,i,17
12398,の,japanese_hiragana,Wingdings,12,i,17
12399,は,japanese_hiragana,Wingdings,12,i,17
12400,ば,japanese_hiragana,Wingdings,12,i,17
12401,ぱ,japanese_hiragana,Wingdings,12,i,17
12402,ひ,japanese_hiragana,Wingdings,12,i,17
12403,び,japanese_hiragana,Wingdings,12,i,17
12404,ぴ,japanese_hiragana,Wingdings,12,i,17
12405,ふ,japanese_hiragana,Wingdings,12,i,17
12406,ぶ,japanese_hiragana,Wingdings,12,i,17
12407,ぷ,japanese_hiragana,Wingdings,12,i,17
12408,へ,japanese_hiragana,Wingdings,12,i,17
12409,べ,japanese_hiragana,Wingdings,12,i,17
12410,ぺ,japanese_hiragana,Wingdings,12,i,17
12411,ほ,japanese_hiragana,Wingdings,12,i,17
12412,ぼ,japanese_hiragana,Wingdings,12,i,17
12413,ぽ,japanese_hiragana,Wingdings,12,i,17
12414,ま,japanese_hiragana,Wingdings,12,i,17
12415,み,japanese_hiragana,Wingdings,12,i,17
12416,む,japanese_hiragana,Wingdings,12,i,17
12417,め,japanese_hiragana,Wingdings,12,i,17
12418,も,japanese_hiragana,Wingdings,12,i,17
12419,ゃ,japanese_hiragana,Wingdings,12,i,17
12420,や,japanese_hiragana,Wingdings,12,i,17
12421,ゅ,japanese_hiragana,Wingdings,12,i,17
12422,ゆ,japanese_hiragana,Wingdings,12,i,17
12423,ょ,japanese_hiragana,Wingdings,12,i,17
12424,よ,japanese_hiragana,Wingdings,12,i,17
12425,ら,japanese_hiragana,Wingdings,12,i,17
12426,り,japanese_hiragana,Wingdings,12,i,17
12427,る,japanese_hiragana,Wingdings,12,i,17
12428,れ,japanese_hiragana,Wingdings,12,i,17
12429,ろ,japanese_hiragana,Wingdings,12,i,17
12430,ゎ,japanese_hiragana,Wingdings,12,i,17
12431,わ,japanese_hiragana,Wingdings,12,i,17
12432,ゐ,japanese_hiragana,Wingdings,12,i,17
12433,ゑ,japanese_hiragana,Wingdings,12,i,17
12434,を,japanese_hiragana,Wingdings,12,i,17
12435,ん,japanese_hiragana,Wingdings,12,i,17
12436,ゔ,japanese_hiragana,Wingdings,12,i,17
12437,ゕ,japanese_hiragana,Wingdings,12,i,17
12438,ゖ,japanese_hiragana,Wingdings,12,i,17
12441,゙,japanese_hiragana,Wingdings,12,i,5
12442,゚,japanese_hiragana,Wingdings,12,i,5
12443,゛,japanese_hiragana,Wingdings,12,i,17
12444,゜,japanese_hiragana,Wingdings,12,i,17
12445,ゝ,japanese_hiragana,Wingdings,12,i,17
12446,ゞ,japanese_hiragana,Wingdings,12,i,17
12447,ゟ,japanese_hiragana,Wingdings,12,i,17
65,A,basic_latin,Wingdings,12,bi,20
66,B,basic_latin,Wingdings,12,bi,21
67,C,basic_latin,Wingdings,12,bi,19
68,D,basic_latin,Wingdings,12,bi,19
69,E,basic_latin,Wingdings,12,bi,27
70,F,basic_latin,Wingdings,12,bi,26
71,G,basic_latin,Wingdings,12,bi,17
72,H,basic_latin,Wingdings,12,bi,17
73,I,basic_latin,Wingdings,12,bi,24
74,J,basic_latin,Wingdings,12,bi,25
75,K,basic_latin,Wingdings,12,bi,25
76,L,basic_latin,Wingdings,12,bi,25
77,M,basic_latin,Wingdings,12,bi,32
78,N,basic_latin,Wingdings,12,bi,19
79,O,basic_latin,Wingdings,12,bi,24
80,P,basic_latin,Wingdings,12,bi,30
81,Q,basic_latin,Wingdings,12,bi,24
82,R,basic_latin,Wingdings,12,bi,24
83,S,basic_latin,Wingdings,12,bi,18
84,T,basic_latin,Wingdings,12,bi,24
85,U,basic_latin,Wingdings,12,bi,22
86,V,basic_latin,Wingdings,12,bi,22
87,W,basic_latin,Wingdings,12,bi,21
88,X,basic_latin,Wingdings,12,bi,21
89,Y,basic_latin,Wingdings,12,bi,23
90,Z,basic_latin,Wingdings,12,bi,24
97,a,basic_latin,Wingdings,12,bi,31
98,b,basic_latin,Wingdings,12,bi,26
99,c,basic_latin,Wingdings,12,bi,25
100,d,basic_latin,Wingdings,12,bi,26
101,e,basic_latin,Wingdings,12,bi,26
102,f,basic_latin,Wingdings,12,bi,26
103,g,basic_latin,Wingdings,12,bi,28
104,h,basic_latin,Wingdings,12,bi,29
105,i,basic_latin,Wingdings,12,bi,25
106,j,basic_latin,Wingdings,12,bi,32
107,k,basic_latin,Wingdings,12,bi,37
108,l,basic_latin,Wingdings,12,bi,22
109,m,basic_latin,Wingdings,12,bi,26
110,n,basic_latin,Wingdings,12,bi,23
111,o,basic_latin,Wingdings,12,bi,27
112,p,basic_latin,Wingdings,12,bi,27
113,q,basic_latin,Wingdings,12,bi,26
114,r,basic_latin,Wingdings,12,bi,27
115,s,basic_latin,Wingdings,12,bi,14
116,t,basic_latin,Wingdings,12,bi,21
117,u,basic_latin,Wingdings,12,bi,27
118,v,basic_latin,Wingdings,12,bi,24
119,w,basic_latin,Wingdings,12,bi,17
120,x,basic_latin,Wingdings,12,bi,31
121,y,basic_latin,Wingdings,12,bi,31
122,z,basic_latin,Wingdings,12,bi,26
48,0,basic_latin,Wingdings,12,bi,31
49,1,basic_latin,Wingdings,12,bi,36
50,2,basic_latin,Wingdings,12,bi,21
51,3,basic_latin,Wingdings,12,bi,23
52,4,basic_latin,Wingdings,12,bi,27
53,5,basic_latin,Wingdings,12,bi,19
54,6,basic_latin,Wingdings,12,bi,20
55,7,basic_latin,Wingdings,12,bi,29
56,8,basic_latin,Wingdings,12,bi,27
57,9,basic_latin,Wingdings,12,bi,29
33,!,basic_latin,Wingdings,12,bi,31
34,"""",basic_latin,Wingdings,12,bi,32
35,#,basic_latin,Wingdings,12,bi,34
36,$,basic_latin,Wingdings,12,bi,37
37,%,basic_latin,Wingdings,12,bi,23
38,&,basic_latin,Wingdings,12,bi,34
39,',basic_latin,Wingdings,12,bi,15
40,(,basic_latin,Wingdings,12,bi,31
41,),basic_latin,Wingdings,12,bi,25
42,*,basic_latin,Wingdings,12,bi,33
43,+,basic_latin,Wingdings,12,bi,33
44,",",basic_latin,Wingdings,12,bi,33
45,-,basic_latin,Wingdings,12,bi,32
46,.,basic_latin,Wingdings,12,bi,39
47,/,basic_latin,Wingdings,12,bi,39
58,:,basic_latin,Wingdings,12,bi,27
59,;,basic_latin,Wingdings,12,bi,24
60,<,basic_latin,Wingdings,12,bi,26
61,=,basic_latin,Wingdings,12,bi,27
62,>,basic_latin,Wingdings,12,bi,25
63,?,basic_latin,Wingdings,12,bi,27
64,@,basic_latin,Wingdings,12,bi,23
91,[,basic_latin,Wingdings,12,bi,25
92,\,basic_latin,Wingdings,12,bi,25
93,],basic_latin,Wingdings,12,bi,24
94,^,basic_latin,Wingdings,12,bi,33
95,_,basic_latin,Wingdings,12,bi,31
96,`,basic_latin,Wingdings,12,bi,29
123,{,basic_latin,Wingdings,12,bi,24
124,|,basic_latin,Wingdings,12,bi,24
125,},basic_latin,Wingdings,12,bi,20
126,~,basic_latin,Wingdings,12,bi,20
32, ,basic_latin,Wingdings,12,bi,25
1040,А,russian,Wingdings,12,bi,25
1041,Б,russian,Wingdings,12,bi,25
1042,В,russian,Wingdings,12,bi,25
1043,Г,russian,Wingdings,12,bi,27
1044,Д,russian,Wingdings,12,bi,23
1045,Е,russian,Wingdings,12,bi,23
1046,Ж,russian,Wingdings,12,bi,25
1047,З,russian,Wingdings,12,bi,27
1048,И,russian,Wingdings,12,bi,28
1049,Й,russian,Wingdings,12,bi,30
1050,К,russian,Wingdings,12,bi,27
1051,Л,russian,Wingdings,12,bi,32
1052,М,russian,Wingdings,12,bi,34
1053,Н,russian,Wingdings,12,bi,31
1054,О,russian,Wingdings,12,bi,30
1055,П,russian,Wingdings,12,bi,25
1056,Р,russian,Wingdings,12,bi,31
1057,С,russian,Wingdings,12,bi,25
1058,Т,russian,Wingdings,12,bi,32
1059,У,russian,Wingdings,12,bi,31
1060,Ф,russian,Wingdings,12,bi,28
1061,Х,russian,Wingdings,12,bi,35
1062,Ц,russian,Wingdings,12,bi,32
1063,Ч,russian,Wingdings,12,bi,24
1064,Ш,russian,Wingdings,12,bi,21
1065,Щ,russian,Wingdings,12,bi,22
1066,Ъ,russian,Wingdings,12,bi,26
1067,Ы,russian,Wingdings,12,bi,24
1068,Ь,russian,Wingdings,12,bi,25
1069,Э,russian,Wingdings,12,bi,25
1070,Ю,russian,Wingdings,12,bi,25
1071,Я,russian,Wingdings,12,bi,27
1072,а,russian,Wingdings,12,bi,25
1073,б,russian,Wingdings,12,bi,24
1074,в,russian,Wingdings,12,bi,25
1075,г,russian,Wingdings,12,bi,23
1076,д,russian,Wingdings,12,bi,23
1077,е,russian,Wingdings,12,bi,23
1078,ж,russian,Wingdings,12,bi,22
1079,з,russian,Wingdings,12,bi,29
1080,и,russian,Wingdings,12,bi,27
1081,й,russian,Wingdings,12,bi,23
1082,к,russian,Wingdings,12,bi,26
1083,л,russian,Wingdings,12,bi,25
1084,м,russian,Wingdings,12,bi,26
1085,н,russian,Wingdings,12,bi,25
1086,о,russian,Wingdings,12,bi,24
1087,п,russian,Wingdings,12,bi,25
1088,р,russian,Wingdings,12,bi,24
1089,с,russian,Wingdings,12,bi,22
1090,т,russian,Wingdings,12,bi,21
1091,у,russian,Wingdings,12,bi,28
1092,ф,russian,Wingdings,12,bi,22
1093,х,russian,Wingdings,12,bi,21
1094,ц,russian,Wingdings,12,bi,24
1095,ч,russian,Wingdings,12,bi,22
1096,ш,russian,Wingdings,12,bi,21
1097,щ,russian,Wingdings,12,bi,16
1098,ъ,russian,Wingdings,12,bi,14
1099,ы,russian,Wingdings,12,bi,18
1100,ь,russian,Wingdings,12,bi,26
1101,э,russian,Wingdings,12,bi,27
1102,ю,russian,Wingdings,12,bi,28
1103,я,russian,Wingdings,12,bi,31
48,0,russian,Wingdings,12,bi,31
49,1,russian,Wingdings,12,bi,36
50,2,russian,Wingdings,12,bi,21
51,3,russian,Wingdings,12,bi,23
52,4,russian,Wingdings,12,bi,27
53,5,russian,Wingdings,12,bi,19
54,6,russian,Wingdings,12,bi,20
55,7,russian,Wingdings,12,bi,29
56,8,russian,Wingdings,12,bi,27
57,9,russian,Wingdings,12,bi,29
33,!,russian,Wingdings,12,bi,31
34,"""",russian,Wingdings,12,bi,32
35,#,russian,Wingdings,12,bi,34
36,$,russian,Wingdings,12,bi,37
37,%,russian,Wingdings,12,bi,23
38,&,russian,Wingdings,12,bi,34
39,',russian,Wingdings,12,bi,15
40,(,russian,Wingdings,12,bi,31
41,),russian,Wingdings,12,bi,25
42,*,russian,Wingdings,12,bi,33
43,+,russian,Wingdings,12,bi,33
44,",",russian,Wingdings,12,bi,33
45,-,russian,Wingdings,12,bi,32
46,.,russian,Wingdings,12,bi,39
47,/,russian,Wingdings,12,bi,39
58,:,russian,Wingdings,12,bi,27
59,;,russian,Wingdings,12,bi,24
60,<,russian,Wingdings,12,bi,26
61,=,russian,Wingdings,12,bi,27
62,>,russian,Wingdings,12,bi,25
63,?,russian,Wingdings,12,bi,27
64,@,russian,Wingdings,12,bi,23
91,[,russian,Wingdings,12,bi,25
92,\,russian,Wingdings,12,bi,25
93,],russian,Wingdings,12,bi,24
94,^,russian,Wingdings,12,bi,33
95,_,russian,Wingdings,12,bi,31
96,`,russian,Wingdings,12,bi,29
123,{,russian,Wingdings,12,bi,24
124,|,russian,Wingdings,12,bi,24
125,},russian,Wingdings,12,bi,20
126,~,russian,Wingdings,12,bi,20
32, ,russian,Wingdings,12,bi,25
913,Α,greek,Wingdings,12,bi,18
914,Β,greek,Wingdings,12,bi,18
915,Γ,greek,Wingdings,12,bi,18
916,Δ,greek,Wingdings,12,bi,18
917,Ε,greek,Wingdings,12,bi,18
918,Ζ,greek,Wingdings,12,bi,18
919,Η,greek,Wingdings,12,bi,18
920,Θ,greek,Wingdings,12,bi,18
921,Ι,greek,Wingdings,12,bi,18
922,Κ,greek,Wingdings,12,bi,18
923,Λ,greek,Wingdings,12,bi,18
924,Μ,greek,Wingdings,12,bi,18
925,Ν,greek,Wingdings,12,bi,18
926,Ξ,greek,Wingdings,12,bi,18
927,Ο,greek,Wingdings,12,bi,18
928,Π,greek,Wingdings,12,bi,18
929,Ρ,greek,Wingdings,12,bi,18
931,Σ,greek,Wingdings,12,bi,18
932,Τ,greek,Wingdings,12,bi,18
933,Υ,greek,Wingdings,12,bi,18
934,Φ,greek,Wingdings,12,bi,18
935,Χ,greek,Wingdings,12,bi,18
936,Ψ,greek,Wingdings,12,bi,18
937,Ω,greek,Wingdings,12,bi,18
945,α,greek,Wingdings,12,bi,18
946,β,greek,Wingdings,12,bi,18
947,γ,greek,Wingdings,12,bi,18
948,δ,greek,Wingdings,12,bi,18
949,ε,greek,Wingdings,12,bi,18
950,ζ,greek,Wingdings,12,bi,18
951,η,greek,Wingdings,12,bi,18
952,θ,greek,Wingdings,12,bi,18
953,ι,greek,Wingdings,12,bi,18
954,κ,greek,Wingdings,12,bi,18
955,λ,greek,Wingdings,12,bi,18
956,μ,greek,Wingdings,12,bi,18
957,ν,greek,Wingdings,12,bi,18
958,ξ,greek,Wingdings,12,bi,18
959,ο,greek,Wingdings,12,bi,18
960,π,greek,Wingdings,12,bi,18
961,ρ,greek,Wingdings,12,bi,18
962,ς,greek,Wingdings,12,bi,18
963,σ,greek,Wingdings,12,bi,18
964,τ,greek,Wingdings,12,bi,18
965,υ,greek,Wingdings,12,bi,18
966,φ,greek,Wingdings,12,bi,18
967,χ,greek,Wingdings,12,bi,18
968,ψ,greek,Wingdings,12,bi,18
969,ω,greek,Wingdings,12,bi,18
12353,ぁ,japanese_hiragana,Wingdings,12,bi,18
12354,あ,japanese_hiragana,Wingdings,12,bi,18
12355,ぃ,japanese_hiragana,Wingdings,12,bi,18
12356,い,japanese_hiragana,Wingdings,12,bi,18
12357,ぅ,japanese_hiragana,Wingdings,12,bi,18
12358,う,japanese_hiragana,Wingdings,12,bi,18
12359,ぇ,japanese_hiragana,Wingdings,12,bi,18
12360,え,japanese_hiragana,Wingdings,12,bi,18
12361,ぉ,japanese_hiragana,Wingdings,12,bi,18
12362,お,japanese_hiragana,Wingdings,12,bi,18
12363,か,japanese_hiragana,Wingdings,12,bi,18
12364,が,japanese_hiragana,Wingdings,12,bi,18
12365,き,japanese_hiragana,Wingdings,12,bi,18
12366,ぎ,japanese_hiragana,Wingdings,12,bi,18
12367,く,japanese_hiragana,Wingdings,12,bi,18
12368,ぐ,japanese_hiragana,Wingdings,12,bi,18
12369,け,japanese_hiragana,Wingdings,12,bi,18
12370,げ,japanese_hiragana,Wingdings,12,bi,18
12371,こ,japanese_hiragana,Wingdings,12,bi,18
12372,ご,japanese_hiragana,Wingdings,12,bi,18
12373,さ,japanese_hiragana,Wingdings,12,bi,18
12374,ざ,japanese_hiragana,Wingdings,12,bi,18
12375,し,japanese_hiragana,Wingdings,12,bi,18
12376,じ,japanese_hiragana,Wingdings,12,bi,18
12377,す,japanese_hiragana,Wingdings,12,bi,18
12378,ず,japanese_hiragana,Wingdings,12,bi,18
12379,せ,japanese_hiragana,Wingdings,12,bi,18
12380,ぜ,japanese_hiragana,Wingdings,12,bi,18
12381,そ,japanese_hiragana,Wingdings,12,bi,18
12382,ぞ,japanese_hiragana,Wingdings,12,bi,18
12383,た,japanese_hiragana,Wingdings,12,bi,18
12384,だ,japanese_hiragana,Wingdings,12,bi,18
12385,ち,japanese_hiragana,Wingdings,12,bi,18
12386,ぢ,japanese_hiragana,Wingdings,12,bi,18
12387,っ,japanese_hiragana,Wingdings,12,bi,18
12388,つ,japanese_hiragana,Wingdings,12,bi,18
12389,づ,japanese_hiragana,Wingdings,12,bi,18
12390,て,japanese_hiragana,Wingdings,12,bi,18
12391,で,japanese_hiragana,Wingdings,12,bi,18
12392,と,japanese_hiragana,Wingdings,12,bi,18
12393,ど,japanese_hiragana,Wingdings,12,bi,18
12394,な,japanese_hiragana,Wingdings,12,bi,18
12395,に,japanese_hiragana,Wingdings,12,bi,18
12396,ぬ,japanese_hiragana,Wingdings,12,bi,18
12397,ね,japanese_hiragana,Wingdings,12,bi,18
12398,の,japanese_hiragana,Wingdings,12,bi,18
12399,は,japanese_hiragana,Wingdings,12,bi,18
12400,ば,japanese_hiragana,Wingdings,12,bi,18
12401,ぱ,japanese_hiragana,Wingdings,12,bi,18
12402,ひ,japanese_hiragana,Wingdings,12,bi,18
12403,び,japanese_hiragana,Wingdings,12,bi,18
12404,ぴ,japanese_hiragana,Wingdings,12,bi,18
12405,ふ,japanese_hiragana,Wingdings,12,bi,18
12406,ぶ,japanese_hiragana,Wingdings,12,bi,18
12407,ぷ,japanese_hiragana,Wingdings,12,bi,18
12408,へ,japanese_hiragana,Wingdings,12,bi,18
12409,べ,japanese_hiragana,Wingdings,12,bi,18
12410,ぺ,japanese_hiragana,Wingdings,12,bi,18
12411,ほ,japanese_hiragana,Wingdings,12,bi,18
12412,ぼ,japanese_hiragana,Wingdings,12,bi,18
12413,ぽ,japanese_hiragana,Wingdings,12,bi,18
12414,ま,japanese_hiragana,Wingdings,12,bi,18
12415,み,japanese_hiragana,Wingdings,12,bi,18
12416,む,japanese_hiragana,Wingdings,12,bi,18
12417,め,japanese_hiragana,Wingdings,12,bi,18
12418,も,japanese_hiragana,Wingdings,12,bi,18
12419,ゃ,japanese_hiragana,Wingdings,12,bi,18
12420,や,japanese_hiragana,Wingdings,12,bi,18
12421,ゅ,japanese_hiragana,Wingdings,12,bi,18
12422,ゆ,japanese_hiragana,Wingdings,12,bi,18
12423,ょ,japanese_hiragana,Wingdings,12,bi,18
12424,よ,japanese_hiragana,Wingdings,12,bi,18
12425,ら,japanese_hiragana,Wingdings,12,bi,18
12426,り,japanese_hiragana,Wingdings,12,bi,18
12427,る,japanese_hiragana,Wingdings,12,bi,18
12428,れ,japanese_hiragana,Wingdings,12,bi,18
12429,ろ,japanese_hiragana,Wingdings,12,bi,18
12430,ゎ,japanese_hiragana,Wingdings,12,bi,18
12431,わ,japanese_hiragana,Wingdings,12,bi,18
12432,ゐ,japanese_hiragana,Wingdings,12,bi,18
12433,ゑ,japanese_hiragana,Wingdings,12,bi,18
12434,を,japanese_hiragana,Wingdings,12,bi,18
12435,ん,japanese_hiragana,Wingdings,12,bi,18
12436,ゔ,japanese_hiragana,Wingdings,12,bi,18
12437,ゕ,japanese_hiragana,Wingdings,12,bi,18
12438,ゖ,japanese_hiragana,Wingdings,12,bi,18
12441,゙,japanese_hiragana,Wingdings,12,bi,5
12442,゚,japanese_hiragana,Wingdings,12,bi,5
12443,゛,japanese_hiragana,Wingdings,12,bi,18
12444,゜,japanese_hiragana,Wingdings,12,bi,18
12445,ゝ,japanese_hiragana,Wingdings,12,bi,18
12446,ゞ,japanese_hiragana,Wingdings,12,bi,18
12447,ゟ,japanese_hiragana,Wingdings,12,bi,18
65,A,basic_latin,Wingdings,14,,16
66,B,basic_latin,Wingdings,14,,22
67,C,basic_latin,Wingdings,14,,19
68,D,basic_latin,Wingdings,14,,19
69,E,basic_latin,Wingdings,14,,26
70,F,basic_latin,Wingdings,14,,26
71,G,basic_latin,Wingdings,14,,15
72,H,basic_latin,Wingdings,14,,15
73,I,basic_latin,Wingdings,14,,25
74,J,basic_latin,Wingdings,14,,24
75,K,basic_latin,Wingdings,14,,24
76,L,basic_latin,Wingdings,14,,24
77,M,basic_latin,Wingdings,14,,31
78,N,basic_latin,Wingdings,14,,18
79,O,basic_latin,Wingdings,14,,24
80,P,basic_latin,Wingdings,14,,30
81,Q,basic_latin,Wingdings,14,,25
82,R,basic_latin,Wingdings,14,,25
83,S,basic_latin,Wingdings,14,,18
84,T,basic_latin,Wingdings,14,,23
85,U,basic_latin,Wingdings,14,,21
86,V,basic_latin,Wingdings,14,,21
87,W,basic_latin,Wingdings,14,,20
88,X,basic_latin,Wingdings,14,,19
89,Y,basic_latin,Wingdings,14,,22
90,Z,basic_latin,Wingdings,14,,25
97,a,basic_latin,Wingdings,14,,31
98,b,basic_latin,Wingdings,14,,26
99,c,basic_latin,Wingdings,14,,26
100,d,basic_latin,Wingdings,14,,26
101,e,basic_latin,Wingdings,14,,29
102,f,basic_latin,Wingdings,14,,26
103,g,basic_latin,Wingdings,14,,31
104,h,basic_latin,Wingdings,14,,30
105,i,basic_latin,Wingdings,14,,22
106,j,basic_latin,Wingdings,14,,29
107,k,basic_latin,Wingdings,14,,36
108,l,basic_latin,Wingdings,14,,21
109,m,basic_latin,Wingdings,14,,27
110,n,basic_latin,Wingdings,14,,21
111,o,basic_latin,Wingdings,14,,25
112,p,basic_latin,Wingdings,14,,25
113,q,basic_latin,Wingdings,14,,25
114,r,basic_latin,Wingdings,14,,25
115,s,basic_latin,Wingdings,14,,13
116,t,basic_latin,Wingdings,14,,21
117,u,basic_latin,Wingdings,14,,28
118,v,basic_latin,Wingdings,14,,25
119,w,basic_latin,Wingdings,14,,16
120,x,basic_latin,Wingdings,14,,30
121,y,basic_latin,Wingdings,14,,30
122,z,basic_latin,Wingdings,14,,25
48,0,basic_latin,Wingdings,14,,31
49,1,basic_latin,Wingdings,14,,38
50,2,basic_latin,Wingdings,14,,20
51,3,basic_latin,Wingdings,14,,20
52,4,basic_latin,Wingdings,14,,25
53,5,basic_latin,Wingdings,14,,16
54,6,basic_latin,Wingdings,14,,17
55,7,basic_latin,Wingdings,14,,30
56,8,basic_latin,Wingdings,14,,27
57,9,basic_latin,Wingdings,14,,30
33,!,basic_latin,Wingdings,14,,29
34,"""",basic_latin,Wingdings,14,,32
35,#,basic_latin,Wingdings,14,,36
36,$,basic_latin,Wingdings,14,,38
37,%,basic_latin,Wingdings,14,,25
38,&,basic_latin,Wingdings,14,,34
39,',basic_latin,Wingdings,14,,13
40,(,basic_latin,Wingdings,14,,30
41,),basic_latin,Wingdings,14,,25
42,*,basic_latin,Wingdings,14,,32
43,+,basic_latin,Wingdings,14,,32
