,x,y,lon,lat,elevation
3498,28,110,169.2509765625,-46.191427966393235,
3499,28,111,169.2509765625,-46.30095335863033,423.45281982421875
3500,28,112,169.2509765625,-46.410478750867426,
3501,28,113,169.2509765625,-46.52000414310452,
3502,28,114,169.2509765625,-46.62952953534162,50.879093170166016
3503,28,115,169.2509765625,-46.739054927578714,0.0
3504,28,116,169.2509765625,-46.84858031981581,0.0
3505,28,117,169.2509765625,-46.95810571205291,0.0
3506,28,118,169.2509765625,-47.06763110429001,0.0
3507,28,119,169.2509765625,-47.177156496527104,0.0
3508,28,120,169.2509765625,-47.2866818887642,0.0
3509,29,0,169.35205078125,-34.1436348203126,0.0
3510,29,1,169.35205078125,-34.253160212549695,0.0
3511,29,2,169.35205078125,-34.36268560478679,0.0
3512,29,3,169.35205078125,-34.47221099702389,0.0
3513,29,4,169.35205078125,-34.58173638926098,0.0
3514,29,5,169.35205078125,-34.691261781498085,0.0
3515,29,6,169.35205078125,-34.80078717373518,0.0
3516,29,7,169.35205078125,-34.910312565972276,0.0
3517,29,8,169.35205078125,-35.01983795820937,0.0
3518,29,9,169.35205078125,-35.12936335044647,0.0
3519,29,10,169.35205078125,-35.238888742683564,0.0
3520,29,11,169.35205078125,-35.34841413492066,0.0
3521,29,12,169.35205078125,-35.45793952715776,0.0
3522,29,13,169.35205078125,-35.56746491939485,0.0
3523,29,14,169.35205078125,-35.676990311631954,0.0
3524,29,15,169.35205078125,-35.78651570386905,0.0
3525,29,16,169.35205078125,-35.896041096106146,0.0
3526,29,17,169.35205078125,-36.00556648834324,0.0
3527,29,18,169.35205078125,-36.11509188058034,0.0
3528,29,19,169.35205078125,-36.22461727281744,0.0
3529,29,20,169.35205078125,-36.33414266505453,0.0
3530,29,21,169.35205078125,-36.44366805729163,0.0
3531,29,22,169.35205078125,-36.55319344952873,0.0
3532,29,23,169.35205078125,-36.66271884176582,0.0
3533,29,24,169.35205078125,-36.77224423400292,0.0
3534,29,25,169.35205078125,-36.881769626240015,0.0
3535,29,26,169.35205078125,-36.99129501847711,0.0
3536,29,27,169.35205078125,-37.100820410714206,0.0
3537,29,28,169.35205078125,-37.21034580295131,0.0
3538,29,29,169.35205078125,-37.3198711951884,0.0
3539,29,30,169.35205078125,-37.4293965874255,0.0
3540,29,31,169.35205078125,-37.5389219796626,0.0
3541,29,32,169.35205078125,-37.64844737189969,0.0
3542,29,33,169.35205078125,-37.75797276413679,0.0
3543,29,34,169.35205078125,-37.867498156373884,0.0
3544,29,35,169.35205078125,-37.97702354861099,0.0
3545,29,36,169.35205078125,-38.086548940848076,0.0
3546,29,37,169.35205078125,-38.19607433308518,0.0
3547,29,38,169.35205078125,-38.305599725322274,0.0
3548,29,39,169.35205078125,-38.41512511755937,0.0
3549,29,40,169.35205078125,-38.524650509796466,0.0
3550,29,41,169.35205078125,-38.63417590203356,0.0
3551,29,42,169.35205078125,-38.74370129427066,0.0
3552,29,43,169.35205078125,-38.85322668650775,0.0
3553,29,44,169.35205078125,-38.962752078744856,0.0
3554,29,45,169.35205078125,-39.072277470981945,0.0
3555,29,46,169.35205078125,-39.18180286321905,0.0
3556,29,47,169.35205078125,-39.29132825545614,0.0
3557,29,48,169.35205078125,-39.40085364769324,0.0
3558,29,49,169.35205078125,-39.510379039930335,0.0
3559,29,50,169.35205078125,-39.61990443216743,0.0
3560,29,51,169.35205078125,-39.72942982440453,0.0
3561,29,52,169.35205078125,-39.83895521664162,0.0
3562,29,53,169.35205078125,-39.948480608878725,0.0
3563,29,54,169.35205078125,-40.05800600111582,0.0
3564,29,55,169.35205078125,-40.16753139335292,0.0
3565,29,56,169.35205078125,-40.27705678559001,0.0
3566,29,57,169.35205078125,-40.38658217782711,0.0
3567,29,58,169.35205078125,-40.496107570064204,0.0
3568,29,59,169.35205078125,-40.6056329623013,0.0
3569,29,60,169.35205078125,-40.7151583545384,0.0
3570,29,61,169.35205078125,-40.8246837467755,0.0
3571,29,62,169.35205078125,-40.934209139012594,0.0
3572,29,63,169.35205078125,-41.04373453124969,0.0
3573,29,64,169.35205078125,-41.153259923486786,0.0
3574,29,65,169.35205078125,-41.26278531572388,0.0
3575,29,66,169.35205078125,-41.37231070796098,0.0
3576,29,67,169.35205078125,-41.48183610019807,0.0
3577,29,68,169.35205078125,-41.59136149243517,0.0
3578,29,69,169.35205078125,-41.70088688467227,0.0
3579,29,70,169.35205078125,-41.81041227690937,0.0
3580,29,71,169.35205078125,-41.919937669146464,0.0
3581,29,72,169.35205078125,-42.02946306138356,0.0
3582,29,73,169.35205078125,-42.138988453620655,0.0
3583,29,74,169.35205078125,-42.24851384585775,0.0
3584,29,75,169.35205078125,-42.35803923809485,0.0
3585,29,76,169.35205078125,-42.46756463033195,0.0
3586,29,77,169.35205078125,-42.577090022569045,0.0
3587,29,78,169.35205078125,-42.68661541480614,0.0
3588,29,79,169.35205078125,-42.79614080704324,0.0
3589,29,80,169.35205078125,-42.90566619928033,0.0
3590,29,81,169.35205078125,-43.01519159151743,0.0
3591,29,82,169.35205078125,-43.124716983754524,0.0
3592,29,83,169.35205078125,-43.23424237599162,0.0
3593,29,84,169.35205078125,-43.343767768228716,0.0
3594,29,85,169.35205078125,-43.45329316046582,0.0
3595,29,86,169.35205078125,-43.562818552702915,0.0
3596,29,87,169.35205078125,-43.67234394494001,171.4644317626953
3597,29,88,169.35205078125,-43.781869337177106,
3598,29,89,169.35205078125,-43.8913947294142,1594.3741455078125
3599,29,90,169.35205078125,-44.0009201216513,
3600,29,91,169.35205078125,-44.11044551388839,
3601,29,92,169.35205078125,-44.219970906125496,1790.196044921875
3602,29,93,169.35205078125,-44.32949629836259,
3603,29,94,169.35205078125,-44.43902169059969,
3604,29,95,169.35205078125,-44.548547082836784,965.40478515625
3605,29,96,169.35205078125,-44.65807247507388,
3606,29,97,169.35205078125,-44.767597867310975,
3607,29,98,169.35205078125,-44.87712325954807,240.17135620117188
3608,29,99,169.35205078125,-44.98664865178517,
3609,29,100,169.35205078125,-45.09617404402226,
