hash;author;date;extension;additions;deletions
c5d7bc00170830fc32d83d29eba58bd32d007ce2;Igor Alshannikov;Tue Jan 23 13:15:34 2024 -0500;md;6;8
b155029ef1221210eeab0590b1d809392c33f23f;Igor Alshannikov;Mon Jan 22 20:30:55 2024 -0500;kt;5;14
ea25e306c58c133774a66a83193bd1120d37f65d;Igor Alshannikov;Mon Jan 22 14:21:58 2024 -0500;kt;79;47
783a81e34ea768a0a9b471b36a1c0b2f5138a5f5;Ivan Kupriyanov;Fri Jan 19 22:25:07 2024 +0100;ipynb;106;384
783a81e34ea768a0a9b471b36a1c0b2f5138a5f5;Ivan Kupriyanov;Fri Jan 19 22:25:07 2024 +0100;kt;85;53
b838139c8c6f152ba2d48742a34f33618eaed796;Olga Larionova;Fri Jan 19 21:34:31 2024 +0300;ipynb;2181;0
b838139c8c6f152ba2d48742a34f33618eaed796;Olga Larionova;Fri Jan 19 21:34:31 2024 +0300;kt;561;70
b838139c8c6f152ba2d48742a34f33618eaed796;Olga Larionova;Fri Jan 19 21:34:31 2024 +0300;py;90;1
461940ae39c604b48511bc80734c4c6902582952;Artem Smirnov;Fri Jan 19 19:31:56 2024 +0100;py;59;39
df77368dc4d462cc9def1bf1364d6c1b6baa568f;Ivan Kupriyanov;Fri Jan 19 18:10:00 2024 +0100;ipynb;33;30
df77368dc4d462cc9def1bf1364d6c1b6baa568f;Ivan Kupriyanov;Fri Jan 19 18:10:00 2024 +0100;kt;6;10
ab9952c4928075fd18a6db9c7da5a72fbcaf460e;Ivan Kupriyanov;Fri Jan 19 17:08:33 2024 +0100;ipynb;88;84
ab9952c4928075fd18a6db9c7da5a72fbcaf460e;Ivan Kupriyanov;Fri Jan 19 17:08:33 2024 +0100;kt;27;16
e095a2b95a1aab8310fea9c23c80cd67e7e1dc15;Igor Alshannikov;Thu Jan 18 17:17:03 2024 -0500;kt;76;88
a3bb5b5177ebaefd94cc2804568ad683a8583657;Igor Alshannikov;Thu Jan 18 15:55:48 2024 -0500;kt;270;156
f140979501c0c5b28f3c6b21ca845481e242fb31;Ivan Kupriyanov;Thu Jan 18 18:13:55 2024 +0100;ipynb;79;79
f140979501c0c5b28f3c6b21ca845481e242fb31;Ivan Kupriyanov;Thu Jan 18 18:13:55 2024 +0100;kt;70;77
4fd8381dff3babf879cf3fcf552c1cfe04844fea;Ivan Kupriyanov;Wed Jan 17 23:00:17 2024 +0100;ipynb;142;188
4fd8381dff3babf879cf3fcf552c1cfe04844fea;Ivan Kupriyanov;Wed Jan 17 23:00:17 2024 +0100;kt;59;32
004e981854117075dd9d860a5e7ce1ba5718ac0e;Ivan Kupriyanov;Wed Jan 17 21:48:08 2024 +0100;ipynb;185;103
004e981854117075dd9d860a5e7ce1ba5718ac0e;Ivan Kupriyanov;Wed Jan 17 21:48:08 2024 +0100;kt;2;2
f1b5ebb71a2353c5f9df17380e366a95f3d0e3f7;Ivan Kupriyanov;Wed Jan 17 21:30:09 2024 +0100;ipynb;91;89
4710b6c7e7ef857abb03f9db8fd288e01fcbe506;Ivan Kupriyanov;Wed Jan 17 21:16:22 2024 +0100;kt;940;132
4710b6c7e7ef857abb03f9db8fd288e01fcbe506;Ivan Kupriyanov;Wed Jan 17 21:16:22 2024 +0100;ipynb;291;119
69c92fe4535099e82df6283704c91d64b44a82f3;Olga Larionova;Wed Jan 17 18:56:18 2024 +0300;kt;29;19
69c92fe4535099e82df6283704c91d64b44a82f3;Olga Larionova;Wed Jan 17 18:56:18 2024 +0300;md;3;1
426c38afe519b0e5051cb1a1f6aba19f0a2ce2dc;Ivan Kupriyanov;Wed Jan 17 16:32:19 2024 +0100;kt;1;1
b645ecf071c7d66135538a332c96c6ed628515f0;Ivan Kupriyanov;Tue Jan 16 20:34:28 2024 +0100;ipynb;135;233
909f555775f37756acf51a74a4b26c4f16467359;Ivan Kupriyanov;Tue Jan 16 17:59:33 2024 +0100;kt;102;31
909f555775f37756acf51a74a4b26c4f16467359;Ivan Kupriyanov;Tue Jan 16 17:59:33 2024 +0100;md;2;1
06ac9ce68af98994b9866c0f9deb39fbbb03e1cd;Ivan Kupriyanov;Mon Jan 15 20:30:41 2024 +0100;kt;62;49
2b440e94520506833215cfd8194b426934bd9732;Ivan Kupriyanov;Fri Jan 12 21:57:37 2024 +0100;ipynb;18;13
f574d7cb3459abbaad88c6377e3ec6f87200e95c;Ivan Kupriyanov;Fri Jan 12 21:48:56 2024 +0100;ipynb;177;21
7428d4d441bb63603b040705cf1cdd2008599113;Ivan Kupriyanov;Fri Jan 12 17:56:02 2024 +0100;ipynb;297;0
16a7922360a9960a620badc221cdf86a73b3717a;Artem Smirnov;Fri Jan 12 17:50:19 2024 +0100;py;4;2
dbbf60aa89d7f585b5781d1b27ff1872af1f9889;Ivan Kupriyanov;Fri Jan 12 17:34:50 2024 +0100;ipynb;384;0
01a8879b0930cb8733ecc45818442a4c4e9a6d38;Ivan Kupriyanov;Thu Jan 11 21:41:15 2024 +0100;kt;123;100
e4379af0323a26f7383bb753075e44f7b8ad4d81;Olga Larionova;Thu Jan 11 19:34:31 2024 +0300;md;2;0
e4379af0323a26f7383bb753075e44f7b8ad4d81;Olga Larionova;Thu Jan 11 19:34:31 2024 +0300;kt;1;1
406bdec7164b7c313dfa26b0f8fe8e9742c77971;Igor Alshannikov;Wed Jan 10 15:47:40 2024 -0500;md;1;1
c0956bcb49bb2b915dd29564e0d8cc37590f3637;Ivan Kupriyanov;Wed Jan 10 23:04:45 2024 +0300;ipynb;2188;998
c0956bcb49bb2b915dd29564e0d8cc37590f3637;Ivan Kupriyanov;Wed Jan 10 23:04:45 2024 +0300;kt;549;153
c0956bcb49bb2b915dd29564e0d8cc37590f3637;Ivan Kupriyanov;Wed Jan 10 23:04:45 2024 +0300;py;10;2
5c7618b2b7077b97b2b24b6ccf597d89ea88594e;Valentin Dovidaytis;Wed Jan 10 18:53:27 2024 +0100;kts;400;0
5c7618b2b7077b97b2b24b6ccf597d89ea88594e;Valentin Dovidaytis;Wed Jan 10 18:53:27 2024 +0100;gradle;0;375
38606acff2b101e7787fd25c9999b5e44ad329a5;Igor Alshannikov;Wed Jan 3 20:55:10 2024 -0500;ipynb;150;56
38606acff2b101e7787fd25c9999b5e44ad329a5;Igor Alshannikov;Wed Jan 3 20:55:10 2024 -0500;yml;1;1
