file_path,file_name,extension,additions,deletions
plot-stem/src/commonMain/kotlin/org/jetbrains/letsPlot/core/spec/plotson/MappingAnnotationOptions.kt,MappingAnnotationOptions.kt,kt,36.0,2.0
plot-base/src/commonMain/kotlin/org/jetbrains/letsPlot/core/plot/base/geom/BlankGeom.kt,BlankGeom.kt,kt,36.0,0.0
plot-base/src/commonMain/kotlin/org/jetbrains/letsPlot/core/plot/base/geom/LineRangeGeom.kt,LineRangeGeom.kt,kt,35.0,37.0
js-package/src/jsMain/kotlin/LetsPlotFigureModel.kt,LetsPlotFigureModel.kt,kt,35.0,35.0
plot-stem/src/commonMain/kotlin/org/jetbrains/letsPlot/core/spec/vegalite/MarkConverterBase.kt,MarkConverterBase.kt,kt,35.0,35.0
plot-stem/src/commonMain/kotlin/org/jetbrains/letsPlot/core/spec/vegalite/SquareMarkConverter.kt,SquareMarkConverter.kt,kt,35.0,35.0
plot-base/src/commonMain/kotlin/org/jetbrains/letsPlot/core/plot/base/Scale.kt,Scale.kt,kt,35.0,27.0
plot-builder/src/commonMain/kotlin/org/jetbrains/letsPlot/core/plot/builder/frame/MarginalFrameOfReference.kt,MarginalFrameOfReference.kt,kt,35.0,22.0
demo/plot/src/jvmBatikMain/kotlin/demo/plot/batik/tools/SandboxViewerWithToolsBatik.kt,SandboxViewerWithToolsBatik.kt,kt,35.0,0.0
plot-builder/src/commonMain/kotlin/org/jetbrains/letsPlot/core/plot/builder/assemble/PlotAssemblerPlotContext.kt,PlotAssemblerPlotContext.kt,kt,34.0,143.0
plot-stem/src/commonMain/kotlin/org/jetbrains/letsPlot/core/spec/config/CoordConfig.kt,CoordConfig.kt,kt,34.0,9.0
plot-base/src/commonMain/kotlin/org/jetbrains/letsPlot/core/plot/base/aes/AestheticsBuilder.kt,AestheticsBuilder.kt,kt,34.0,6.0
plot-base/src/commonMain/kotlin/org/jetbrains/letsPlot/core/plot/base/scale/ContinuousScale.kt,ContinuousScale.kt,kt,34.0,5.0
commons/src/commonMain/kotlin/org/jetbrains/letsPlot/commons/formatting/number/SiPrefix.kt,SiPrefix.kt,kt,34.0,3.0
commons/src/commonMain/kotlin/org/jetbrains/letsPlot/commons/intern/util/VectorAdapter.kt,VectorAdapter.kt,kt,34.0,0.0
python-package/test/plot/test_theme.py,test_theme.py,py,34.0,0.0
livemap/src/jvmTest/kotlin/org/jetbrains/letsPlot/livemap/LiveMapTestBase.kt,LiveMapTestBase.kt,kt,33.0,38.0
plot-base/src/commonMain/kotlin/org/jetbrains/letsPlot/core/plot/base/geom/TileGeom.kt,TileGeom.kt,kt,33.0,36.0
plot-stem/src/commonMain/kotlin/org/jetbrains/letsPlot/core/spec/vegalite/CircleMarkConverter.kt,CircleMarkConverter.kt,kt,33.0,33.0
plot-builder/src/commonMain/kotlin/org/jetbrains/letsPlot/core/plot/builder/scale/ScaleProviderBuilder.kt,ScaleProviderBuilder.kt,kt,33.0,20.0
plot-base/src/commonTest/kotlin/org/jetbrains/letsPlot/core/plot/base/scale/breaks/DateTimeBreaksHelperTest.kt,DateTimeBreaksHelperTest.kt,kt,33.0,14.0
plot-base/src/commonMain/kotlin/org/jetbrains/letsPlot/core/plot/base/scale/transform/NonlinearBreaksGen.kt,NonlinearBreaksGen.kt,kt,32.0,123.0
plot-base/src/commonMain/kotlin/org/jetbrains/letsPlot/core/plot/base/geom/PointRangeGeom.kt,PointRangeGeom.kt,kt,32.0,33.0
plot-stem/src/commonMain/kotlin/org/jetbrains/letsPlot/core/spec/vegalite/LineMarkConverter.kt,LineMarkConverter.kt,kt,32.0,32.0
plot-stem/src/commonMain/kotlin/org/jetbrains/letsPlot/core/spec/vegalite/PointMarkConverter.kt,PointMarkConverter.kt,kt,32.0,32.0
plot-stem/src/commonMain/kotlin/org/jetbrains/letsPlot/core/spec/vegalite/TextMarkConverter.kt,TextMarkConverter.kt,kt,32.0,32.0
python-package/lets_plot/_version.py,_version.py,py,32.0,32.0
python-package/test/geo_data/test_integration_new_api.py,test_integration_new_api.py,py,32.0,31.0
plot-base/src/commonMain/kotlin/org/jetbrains/letsPlot/core/plot/base/geom/AreaGeom.kt,AreaGeom.kt,kt,32.0,17.0
plot-base/src/commonMain/kotlin/org/jetbrains/letsPlot/core/plot/base/scale/transform/LogTransform.kt,LogTransform.kt,kt,32.0,15.0
commons/src/commonMain/kotlin/org/jetbrains/letsPlot/commons/intern/json/JsonLexer.kt,JsonLexer.kt,kt,32.0,8.0
plot-base/src/commonMain/kotlin/org/jetbrains/letsPlot/core/plot/base/theme/LegendTheme.kt,LegendTheme.kt,kt,32.0,6.0
plot-base/src/commonMain/kotlin/org/jetbrains/letsPlot/core/interact/event/ToolInteractionSpec.kt,ToolInteractionSpec.kt,kt,32.0,4.0
plot-builder/src/commonMain/kotlin/org/jetbrains/letsPlot/core/plot/builder/interact/context/MouseWheelInteractionContext.kt,MouseWheelInteractionContext.kt,kt,32.0,0.0
plot-builder/src/commonMain/kotlin/org/jetbrains/letsPlot/core/plot/builder/tooltip/component/TooltipBox.kt,TooltipBox.kt,kt,31.0,45.0
plot-stem/src/commonMain/kotlin/org/jetbrains/letsPlot/core/spec/vegalite/AreaMarkConverter.kt,AreaMarkConverter.kt,kt,31.0,31.0
plot-base/src/commonMain/kotlin/org/jetbrains/letsPlot/core/interact/event/UnsupportedToolEventDispatcher.kt,UnsupportedToolEventDispatcher.kt,kt,31.0,9.0
docs/f-24d/geom_point_angle.ipynb,geom_point_angle.ipynb,ipynb,31.0,8.0
plot-builder/src/commonMain/kotlin/org/jetbrains/letsPlot/core/plot/builder/assemble/geom/GeomProvider.kt,GeomProvider.kt,kt,31.0,5.0
plot-builder/src/commonMain/kotlin/org/jetbrains/letsPlot/core/plot/builder/assemble/facet/FacetWrap.kt,FacetWrap.kt,kt,31.0,4.0
plot-stem/src/commonMain/kotlin/org/jetbrains/letsPlot/core/spec/plotson/Mapping.kt,Mapping.kt,kt,31.0,2.0
plot-base/src/commonMain/kotlin/org/jetbrains/letsPlot/core/interact/RollbackAllChangesFeedback.kt,RollbackAllChangesFeedback.kt,kt,31.0,0.0
plot-base/src/commonMain/kotlin/org/jetbrains/letsPlot/core/plot/base/geom/util/AnnotationsUtil.kt,AnnotationsUtil.kt,kt,31.0,0.0
plot-stem/src/commonMain/kotlin/org/jetbrains/letsPlot/core/spec/back/transform/bistro/corr/CorrPlotOptionsBuilder.kt,CorrPlotOptionsBuilder.kt,kt,30.0,31.0
platf-w3c/src/jsMain/kotlin/org/jetbrains/letsPlot/platf/w3c/mapping/svg/SvgDomPeer.kt,SvgDomPeer.kt,kt,30.0,30.0
python-package/test/plot/test_marginal_layer.py,test_marginal_layer.py,py,30.0,30.0
commons/src/commonMain/kotlin/org/jetbrains/letsPlot/commons/geometry/GeometryUtils.kt,GeometryUtils.kt,kt,30.0,0.0
livemap/src/commonMain/kotlin/org/jetbrains/letsPlot/livemap/chart/path/ArrowSpec.kt,ArrowSpec.kt,kt,30.0,0.0
demo/plot-common/src/commonMain/kotlin/demo/plot/common/model/plotConfig/FacetWrapDemo.kt,FacetWrapDemo.kt,kt,29.0,11.0
commons/src/commonMain/kotlin/org/jetbrains/letsPlot/commons/Debounce.kt,Debounce.kt,kt,29.0,0.0
plot-stem/src/commonMain/kotlin/org/jetbrains/letsPlot/core/spec/back/SpecIdGeneration.kt,SpecIdGeneration.kt,kt,29.0,0.0
plot-stem/src/commonMain/kotlin/org/jetbrains/letsPlot/core/spec/StatProto.kt,StatProto.kt,kt,28.0,29.0
livemap/src/commonMain/kotlin/org/jetbrains/letsPlot/livemap/mapengine/viewport/Viewport.kt,Viewport.kt,kt,28.0,28.0
python-package/lets_plot/plot/scale_position.py,scale_position.py,py,28.0,28.0
python-package/lets_plot/plot/tooltip.py,tooltip.py,py,28.0,28.0
plot-base/src/commonMain/kotlin/org/jetbrains/letsPlot/core/plot/base/geom/util/TargetCollectorHelper.kt,TargetCollectorHelper.kt,kt,28.0,20.0
commons/src/commonMain/kotlin/org/jetbrains/letsPlot/commons/formatting/string/StringFormat.kt,StringFormat.kt,kt,28.0,18.0
platf-w3c/src/jsMain/kotlin/org/jetbrains/letsPlot/platf/w3c/canvas/DomCanvas.kt,DomCanvas.kt,kt,28.0,16.0
plot-builder/src/commonMain/kotlin/org/jetbrains/letsPlot/core/plot/builder/guide/LegendComponentLayout.kt,LegendComponentLayout.kt,kt,28.0,14.0
plot-livemap/src/commonMain/kotlin/org/jetbrains/letsPlot/core/plot/livemap/LayerConverter.kt,LayerConverter.kt,kt,28.0,14.0
python-package/lets_plot/plot/facet.py,facet.py,py,28.0,11.0
plot-base/src/commonMain/kotlin/org/jetbrains/letsPlot/core/plot/base/pos/CompositionPos.kt,CompositionPos.kt,kt,28.0,0.0
plot-stem/src/commonMain/kotlin/org/jetbrains/letsPlot/core/spec/config/DataConfigUtil.kt,DataConfigUtil.kt,kt,28.0,0.0
plot-base/src/commonMain/kotlin/org/jetbrains/letsPlot/core/plot/base/geom/ErrorBarGeom.kt,ErrorBarGeom.kt,kt,27.0,28.0
plot-builder/src/commonMain/kotlin/org/jetbrains/letsPlot/core/plot/builder/frame/BogusFrameOfReference.kt,BogusFrameOfReference.kt,kt,27.0,16.0
plot-builder/src/commonMain/kotlin/org/jetbrains/letsPlot/core/plot/builder/assemble/GeomContextBuilder.kt,GeomContextBuilder.kt,kt,27.0,15.0
plot-base/src/commonMain/kotlin/org/jetbrains/letsPlot/core/plot/base/scale/breaks/DateTimeBreaksHelper.kt,DateTimeBreaksHelper.kt,kt,27.0,14.0
python-package/lets_plot/plot/geom_function_.py,geom_function_.py,py,27.0,11.0
platf-awt/src/jvmMain/kotlin/org/jetbrains/letsPlot/awt/plot/FigureToAwt.kt,FigureToAwt.kt,kt,27.0,8.0
plot-base/src/commonMain/kotlin/org/jetbrains/letsPlot/core/plot/base/render/svg/StrokeDashArraySupport.kt,StrokeDashArraySupport.kt,kt,27.0,7.0
commons/src/commonTest/kotlin/org/jetbrains/letsPlot/commons/formatting/number/NumberFormatExtremesTest.kt,NumberFormatExtremesTest.kt,kt,27.0,5.0
plot-base/src/commonMain/kotlin/org/jetbrains/letsPlot/core/interact/event/ToolEventDispatcher.kt,ToolEventDispatcher.kt,kt,27.0,5.0
datamodel/src/commonMain/kotlin/org/jetbrains/letsPlot/datamodel/svg/dom/SvgAElement.kt,SvgAElement.kt,kt,27.0,0.0
plot-builder/src/commonMain/kotlin/org/jetbrains/letsPlot/core/plot/builder/assemble/tiles/GeomLayerInfo.kt,GeomLayerInfo.kt,kt,27.0,0.0
plot-base/src/commonMain/kotlin/org/jetbrains/letsPlot/core/plot/base/scale/transform/DateTimeBreaksGen.kt,DateTimeBreaksGen.kt,kt,26.0,33.0
plot-base/src/commonMain/kotlin/org/jetbrains/letsPlot/core/plot/base/scale/transform/Transforms.kt,Transforms.kt,kt,26.0,33.0
plot-base/src/commonMain/kotlin/org/jetbrains/letsPlot/core/plot/base/stat/BinStatUtil.kt,BinStatUtil.kt,kt,26.0,18.0
demo/plot-common/src/commonMain/kotlin/demo/plot/common/model/plotConfig/FacetGridDemo.kt,FacetGridDemo.kt,kt,26.0,12.0
plot-stem/src/commonMain/kotlin/org/jetbrains/letsPlot/core/spec/plotson/DataMetaOptions.kt,DataMetaOptions.kt,kt,26.0,1.0
platf-batik/src/jvmMain/kotlin/org/jetbrains/letsPlot/batik/mapping/svg/SvgBatikPeer.kt,SvgBatikPeer.kt,kt,25.0,25.0
demo/plot/src/commonMain/kotlin/demo/plot/shared/model/component/ScatterDemo.kt,ScatterDemo.kt,kt,25.0,24.0
plot-base/src/commonTest/kotlin/org/jetbrains/letsPlot/core/plot/base/scale/breaks/LinearBreaksHelperTest.kt,LinearBreaksHelperTest.kt,kt,25.0,11.0
plot-base/src/commonMain/kotlin/org/jetbrains/letsPlot/core/interact/MouseDragInteraction.kt,MouseDragInteraction.kt,kt,25.0,6.0
plot-stem/src/commonMain/kotlin/org/jetbrains/letsPlot/core/spec/config/DataMetaUtil.kt,DataMetaUtil.kt,kt,25.0,4.0
python-package/lets_plot/frontend_context/_configuration.py,_configuration.py,py,25.0,2.0
plot-base/src/commonMain/kotlin/org/jetbrains/letsPlot/core/plot/base/PlotContext.kt,PlotContext.kt,kt,24.0,29.0
plot-base/src/commonMain/kotlin/org/jetbrains/letsPlot/core/plot/base/geom/util/BoxHelper.kt,BoxHelper.kt,kt,24.0,25.0
devdocs/RELEASE.md,RELEASE.md,md,24.0,24.0
plot-base/src/commonMain/kotlin/org/jetbrains/letsPlot/core/plot/base/aes/AesVisitor.kt,AesVisitor.kt,kt,24.0,2.0
demo/plot-common/src/commonMain/kotlin/demo/plot/common/model/plotConfig/CrossBar.kt,CrossBar.kt,kt,24.0,1.0
plot-base/src/commonMain/kotlin/org/jetbrains/letsPlot/core/interact/event/ToolEventSpec.kt,ToolEventSpec.kt,kt,24.0,1.0
plot-base/src/commonMain/kotlin/org/jetbrains/letsPlot/core/plot/base/theme/FacetStripTheme.kt,FacetStripTheme.kt,kt,24.0,0.0
plot-builder/src/commonMain/kotlin/org/jetbrains/letsPlot/core/plot/builder/layout/axis/label/BreakLabelsLayoutUtil.kt,BreakLabelsLayoutUtil.kt,kt,23.0,50.0
plot-builder/src/commonMain/kotlin/org/jetbrains/letsPlot/core/plot/builder/assemble/PlotGuidesAssemblerUtil.kt,PlotGuidesAssemblerUtil.kt,kt,23.0,28.0
python-package/lets_plot/bistro/residual.py,residual.py,py,23.0,12.0
plot-builder/src/commonMain/kotlin/org/jetbrains/letsPlot/core/plot/builder/assemble/ColorBarAssembler.kt,ColorBarAssembler.kt,kt,23.0,10.0
plot-builder/src/commonMain/kotlin/org/jetbrains/letsPlot/core/plot/builder/defaultTheme/ThemeValuesAccess.kt,ThemeValuesAccess.kt,kt,23.0,8.0
js-package/src/jsMain/kotlin/sizing/SizingOption.kt,SizingOption.kt,kt,23.0,2.0
plot-builder/src/jvmTest/kotlin/org/jetbrains/letsPlot/core/plot/builder/tooltip/loc/LayerTargetLocatorSinglePointTest.kt,LayerTargetLocatorSinglePointTest.kt,kt,23.0,2.0
commons/src/commonMain/kotlin/org/jetbrains/letsPlot/commons/geometry/DoubleRectangle.kt,DoubleRectangle.kt,kt,23.0,1.0
plot-builder/src/jvmTest/kotlin/org/jetbrains/letsPlot/core/plot/builder/tooltip/loc/LayerTargetLocatorTwoPathsTest.kt,LayerTargetLocatorTwoPathsTest.kt,kt,23.0,0.0
plot-base/src/commonMain/kotlin/org/jetbrains/letsPlot/core/plot/base/scale/transform/LinearBreaksGen.kt,LinearBreaksGen.kt,kt,22.0,48.0
plot-base/src/commonMain/kotlin/org/jetbrains/letsPlot/core/commons/data/DataType.kt,DataType.kt,kt,22.0,45.0
plot-base/src/commonMain/kotlin/org/jetbrains/letsPlot/core/plot/base/render/point/PointShapeSvg.kt,PointShapeSvg.kt,kt,22.0,15.0
plot-stem/src/jvmTest/kotlin/org/jetbrains/letsPlot/core/spec/config/ScaleConfigTest.kt,ScaleConfigTest.kt,kt,22.0,6.0
js-package/src/jsMain/kotlin/sizing/SizingMode.kt,SizingMode.kt,kt,22.0,3.0
platf-awt/src/jvmMain/kotlin/org/jetbrains/letsPlot/awt/canvas/AwtContext2d.kt,AwtContext2d.kt,kt,22.0,3.0
commons/src/commonMain/kotlin/org/jetbrains/letsPlot/commons/testing/Utils.kt,Utils.kt,kt,22.0,0.0
demo/plot/src/jvmBatikMain/kotlin/demo/plot/batik/plotConfig/FacetGridFreeDiscreteScaleBatik.kt,FacetGridFreeDiscreteScaleBatik.kt,kt,22.0,0.0
demo/plot/src/jvmBatikMain/kotlin/demo/plot/batik/plotConfig/FacetWrapFreeDiscreteScaleBatik.kt,FacetWrapFreeDiscreteScaleBatik.kt,kt,22.0,0.0
plot-base/src/commonMain/kotlin/org/jetbrains/letsPlot/core/plot/base/render/LegendKeyElementFactory.kt,LegendKeyElementFactory.kt,kt,22.0,0.0
plot-stem/src/commonMain/kotlin/org/jetbrains/letsPlot/core/spec/config/LayerConfigUtil.kt,LayerConfigUtil.kt,kt,21.0,20.0
plot-builder/src/commonMain/kotlin/org/jetbrains/letsPlot/core/plot/builder/coord/CoordProviders.kt,CoordProviders.kt,kt,21.0,13.0
plot-base/src/commonMain/kotlin/org/jetbrains/letsPlot/core/plot/base/aes/AestheticsUtil.kt,AestheticsUtil.kt,kt,21.0,3.0
commons/src/commonMain/kotlin/org/jetbrains/letsPlot/commons/interval/DoubleSpan.kt,DoubleSpan.kt,kt,21.0,0.0
devdocs/misc/JS_debugging.md,JS_debugging.md,md,21.0,0.0
plot-base/src/commonTest/kotlin/org/jetbrains/letsPlot/core/plot/base/geom/PathGeomTest.kt,PathGeomTest.kt,kt,20.0,30.0
plot-stem/src/commonMain/kotlin/org/jetbrains/letsPlot/core/spec/config/ArrowSpecConfig.kt,ArrowSpecConfig.kt,kt,20.0,29.0
python-package/lets_plot/plot/scale_identity_.py,scale_identity_.py,py,20.0,28.0
plot-builder/src/commonMain/kotlin/org/jetbrains/letsPlot/core/plot/builder/data/DataProcessing.kt,DataProcessing.kt,kt,20.0,23.0
plot-builder/src/jvmTest/kotlin/org/jetbrains/letsPlot/core/plot/builder/assemble/GeomLayerBuilderTest.kt,GeomLayerBuilderTest.kt,kt,20.0,22.0
livemap/src/commonMain/kotlin/org/jetbrains/letsPlot/livemap/chart/point/PointRenderer.kt,PointRenderer.kt,kt,20.0,10.0
demo/plot-common/src/commonMain/kotlin/demo/plot/common/model/EmptyGeomContext.kt,EmptyGeomContext.kt,kt,20.0,9.0
plot-builder/src/commonMain/kotlin/org/jetbrains/letsPlot/core/plot/builder/guide/LegendBox.kt,LegendBox.kt,kt,20.0,7.0
datamodel/src/commonMain/kotlin/org/jetbrains/letsPlot/datamodel/svg/dom/SvgUtils.kt,SvgUtils.kt,kt,20.0,5.0
demo/plot/src/commonMain/kotlin/demo/plot/shared/model/component/TooltipBoxDemo.kt,TooltipBoxDemo.kt,kt,20.0,5.0
js-package/README.md,README.md,md,20.0,3.0
demo/plot/src/jvmBatikMain/kotlin/demo/plot/batik/plotConfig/SegmentCurveBatik.kt,SegmentCurveBatik.kt,kt,20.0,2.0
demo/plot/src/jvmBrowserMain/kotlin/demo/plot/browser/plotConfig/LinkLabelBrowser.kt,LinkLabelBrowser.kt,kt,20.0,0.0
livemap/src/commonMain/kotlin/org/jetbrains/letsPlot/livemap/chart/path/CurveRenderer.kt,CurveRenderer.kt,kt,20.0,0.0
plot-base/src/commonMain/kotlin/org/jetbrains/letsPlot/core/plot/base/data/TransformVar.kt,TransformVar.kt,kt,20.0,0.0
plot-base/src/commonMain/kotlin/org/jetbrains/letsPlot/core/plot/base/render/svg/SvgComponent.kt,SvgComponent.kt,kt,20.0,0.0
python-package/test/plot/test_gggrid_plus_unsupported.py,test_gggrid_plus_unsupported.py,py,20.0,0.0
plot-builder/src/commonMain/kotlin/org/jetbrains/letsPlot/core/plot/builder/assemble/LegendAssemblerUtil.kt,LegendAssemblerUtil.kt,kt,19.0,27.0
plot-builder/src/commonMain/kotlin/org/jetbrains/letsPlot/core/plot/builder/assemble/GuideOptions.kt,GuideOptions.kt,kt,19.0,23.0
livemap/src/jvmTest/kotlin/org/jetbrains/letsPlot/livemap/Mocks.kt,Mocks.kt,kt,19.0,21.0
plot-builder/src/jvmTest/kotlin/org/jetbrains/letsPlot/core/plot/builder/coord/CoordFixedTest.kt,CoordFixedTest.kt,kt,19.0,19.0
platf-jfx-swing/src/jvmMain/kotlin/org/jetbrains/letsPlot/jfx/mapping/svg/attr/SvgAttrMapping.kt,SvgAttrMapping.kt,kt,19.0,14.0
livemap/src/commonMain/kotlin/org/jetbrains/letsPlot/livemap/chart/Components.kt,Components.kt,kt,19.0,8.0
plot-builder/src/commonMain/kotlin/org/jetbrains/letsPlot/core/plot/builder/PlotContainer.kt,PlotContainer.kt,kt,19.0,8.0
python-package/lets_plot/plot/coord.py,coord.py,py,19.0,8.0
python-package/test/plot/test_bistro_common.py,test_bistro_common.py,py,19.0,5.0
demo/plot/src/jvmBatikMain/kotlin/demo/plot/batik/plotConfig/TextAndLabelCheckOverlapBatik.kt,TextAndLabelCheckOverlapBatik.kt,kt,19.0,0.0
demo/plot/src/jvmJfxMain/kotlin/demo/plot/jfx/plotConfig/TextAndLabelCheckOverlapJfx.kt,TextAndLabelCheckOverlapJfx.kt,kt,19.0,0.0
plot-base/src/commonMain/kotlin/org/jetbrains/letsPlot/core/plot/base/geom/BlankLegendKeyElementFactory.kt,BlankLegendKeyElementFactory.kt,kt,19.0,0.0
plot-base/src/commonMain/kotlin/org/jetbrains/letsPlot/core/plot/base/guide/LegendBoxJustification.kt,LegendBoxJustification.kt,kt,19.0,0.0
plot-base/src/commonMain/kotlin/org/jetbrains/letsPlot/core/plot/base/geom/PieGeom.kt,PieGeom.kt,kt,18.0,280.0
plot-builder/src/commonMain/kotlin/org/jetbrains/letsPlot/core/plot/builder/layout/PlotLayoutUtil.kt,PlotLayoutUtil.kt,kt,18.0,38.0
plot-base/src/commonMain/kotlin/org/jetbrains/letsPlot/core/commons/data/SeriesUtil.kt,SeriesUtil.kt,kt,18.0,31.0
plot-builder/src/commonMain/kotlin/org/jetbrains/letsPlot/core/plot/builder/tooltip/layout/LayoutManager.kt,LayoutManager.kt,kt,18.0,21.0
demo/plot/src/jvmBatikMain/kotlin/demo/plot/batik/plotConfig/Issue_facet_free_x_barchart_955Batik.kt,Issue_facet_free_x_barchart_955Batik.kt,kt,18.0,18.0
python-package/lets_plot/plot/marginal_layer.py,marginal_layer.py,py,18.0,15.0
plot-builder/src/commonMain/kotlin/org/jetbrains/letsPlot/core/plot/builder/MarginalLayerUtil.kt,MarginalLayerUtil.kt,kt,18.0,14.0
plot-stem/src/commonMain/kotlin/org/jetbrains/letsPlot/core/spec/config/LineSpecConfigParseHelper.kt,LineSpecConfigParseHelper.kt,kt,18.0,13.0
commons/src/commonMain/kotlin/org/jetbrains/letsPlot/commons/intern/json/JsonSupport.kt,JsonSupport.kt,kt,18.0,9.0
commons/src/commonTest/kotlin/org/jetbrains/letsPlot/commons/formatting/number/NumberFormatTypeSTest.kt,NumberFormatTypeSTest.kt,kt,18.0,6.0
plot-builder/src/commonMain/kotlin/org/jetbrains/letsPlot/core/plot/builder/defaultTheme/DefaultPanelTheme.kt,DefaultPanelTheme.kt,kt,18.0,6.0
plot-base/src/commonTest/kotlin/org/jetbrains/letsPlot/core/plot/base/scale/ContinuousScaleTest.kt,ContinuousScaleTest.kt,kt,18.0,4.0
plot-builder/src/commonMain/kotlin/org/jetbrains/letsPlot/core/plot/builder/layout/axis/label/AbstractFixedBreaksLabelsLayout.kt,AbstractFixedBreaksLabelsLayout.kt,kt,18.0,3.0
plot-builder/src/commonMain/kotlin/org/jetbrains/letsPlot/core/plot/builder/defaultTheme/DefaultPlotTheme.kt,DefaultPlotTheme.kt,kt,18.0,1.0
demo/plot/src/jvmBatikMain/kotlin/demo/plot/batik/plotConfig/ArrowsBatik.kt,ArrowsBatik.kt,kt,18.0,0.0
demo/plot/src/jvmBatikMain/kotlin/demo/plot/batik/plotConfig/AsDiscreteBatik.kt,AsDiscreteBatik.kt,kt,18.0,0.0
demo/plot/src/jvmBatikMain/kotlin/demo/plot/batik/plotConfig/BandBatik.kt,BandBatik.kt,kt,18.0,0.0
demo/plot/src/jvmBatikMain/kotlin/demo/plot/batik/plotConfig/CustomLegendBatik.kt,CustomLegendBatik.kt,kt,18.0,0.0
demo/plot/src/jvmBatikMain/kotlin/demo/plot/batik/plotConfig/FontsBatik.kt,FontsBatik.kt,kt,18.0,0.0
demo/plot/src/jvmBatikMain/kotlin/demo/plot/batik/plotConfig/LatexElementsBatik.kt,LatexElementsBatik.kt,kt,18.0,0.0
demo/plot/src/jvmBatikMain/kotlin/demo/plot/batik/plotConfig/LineTypeBatik.kt,LineTypeBatik.kt,kt,18.0,0.0
demo/plot/src/jvmBatikMain/kotlin/demo/plot/batik/plotConfig/LinkLabelBatik.kt,LinkLabelBatik.kt,kt,18.0,0.0
demo/plot/src/jvmBatikMain/kotlin/demo/plot/batik/plotConfig/PolarHeatmap.kt,PolarHeatmap.kt,kt,18.0,0.0
demo/plot/src/jvmBatikMain/kotlin/demo/plot/batik/plotConfig/WaterfallBatik.kt,WaterfallBatik.kt,kt,18.0,0.0
demo/plot/src/jvmJfxMain/kotlin/demo/plot/jfx/plotConfig/ArrowsJfx.kt,ArrowsJfx.kt,kt,18.0,0.0
demo/plot/src/jvmJfxMain/kotlin/demo/plot/jfx/plotConfig/CoordPolarJfx.kt,CoordPolarJfx.kt,kt,18.0,0.0
demo/plot/src/jvmJfxMain/kotlin/demo/plot/jfx/plotConfig/FontsJfx.kt,FontsJfx.kt,kt,18.0,0.0
demo/plot/src/jvmJfxMain/kotlin/demo/plot/jfx/plotConfig/LineTypeJfx.kt,LineTypeJfx.kt,kt,18.0,0.0
demo/plot/src/jvmJfxMain/kotlin/demo/plot/jfx/plotConfig/LinkLabelJfx.kt,LinkLabelJfx.kt,kt,18.0,0.0
demo/plot/src/jvmJfxMain/kotlin/demo/plot/jfx/plotConfig/PolarHeatmapJfx.kt,PolarHeatmapJfx.kt,kt,18.0,0.0
plot-builder/src/commonMain/kotlin/org/jetbrains/letsPlot/core/plot/builder/interact/tools/ToggleTool.kt,ToggleTool.kt,kt,18.0,0.0
python-package/test/plot/test_residual.py,test_residual.py,py,18.0,0.0
plot-builder/src/commonMain/kotlin/org/jetbrains/letsPlot/core/plot/builder/sampling/method/SamplingUtil.kt,SamplingUtil.kt,kt,17.0,75.0
plot-base/src/commonMain/kotlin/org/jetbrains/letsPlot/core/plot/base/geom/PointGeom.kt,PointGeom.kt,kt,17.0,44.0
commons/src/commonMain/kotlin/org/jetbrains/letsPlot/commons/intern/typedGeometry/algorithms/AdaptiveResampler.kt,AdaptiveResampler.kt,kt,17.0,29.0
commons/src/commonMain/kotlin/org/jetbrains/letsPlot/commons/values/Color.kt,Color.kt,kt,17.0,24.0
js-package/distr/lets-plot.min.js,lets-plot.min.js,js,17.0,17.0
livemap/src/commonMain/kotlin/org/jetbrains/letsPlot/livemap/mapengine/basemap/vector/Symbolizer.kt,Symbolizer.kt,kt,17.0,13.0
plot-builder/src/commonMain/kotlin/org/jetbrains/letsPlot/core/plot/builder/scale/DefaultMapperProvider.kt,DefaultMapperProvider.kt,kt,17.0,7.0
plot-stem/src/commonMain/kotlin/org/jetbrains/letsPlot/core/spec/config/FacetConfig.kt,FacetConfig.kt,kt,17.0,4.0
python-package/lets_plot/_type_utils.py,_type_utils.py,py,17.0,4.0
datamodel/src/commonMain/kotlin/org/jetbrains/letsPlot/datamodel/svg/dom/slim/SlimBase.kt,SlimBase.kt,kt,17.0,2.0
datamodel/src/commonMain/kotlin/org/jetbrains/letsPlot/datamodel/svg/style/TextStyle.kt,TextStyle.kt,kt,17.0,2.0
plot-base/src/commonTest/kotlin/org/jetbrains/letsPlot/core/plot/base/scale/DiscreteScaleTest.kt,DiscreteScaleTest.kt,kt,17.0,0.0
plot-builder/src/commonMain/kotlin/org/jetbrains/letsPlot/core/plot/builder/interact/context/NoneSelectionStrategy.kt,NoneSelectionStrategy.kt,kt,17.0,0.0
python-package/lets_plot/frontend_context/_html_contexts.py,_html_contexts.py,py,17.0,0.0
python-package/setup.py,setup.py,py,16.0,33.0
plot-builder/src/commonMain/kotlin/org/jetbrains/letsPlot/core/plot/builder/layout/SingleTilePlotLayout.kt,SingleTilePlotLayout.kt,kt,16.0,23.0
livemap/src/commonMain/kotlin/org/jetbrains/letsPlot/livemap/chart/path/PathLocator.kt,PathLocator.kt,kt,16.0,22.0
